Row	loc_44	loc_45	loc_46	loc_47	loc_48	loc_49	loc_50	loc_51	loc_53	loc_54	loc_55	loc_56	loc_57	loc_58	loc_59	loc_60	loc_61	loc_62	loc_63	loc_64	loc_65	loc_66	loc_67	loc_68	loc_69	loc_70	loc_71	loc_72	loc_73	loc_74	loc_195
loc_61	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.155933127085733	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.00349745668275784	0.0229379605044458	0.177482198072898	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.155933127085733	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.155933127085733	0.0229379605044458	0.0229379605044458
loc_62	1.1279501968553	1.1279501968553	1.1279501968553	1.1279501968553	1.1279501968553	1.1279501968553	1.1279501968553	1.1279501968553	0.0229379605044458	1.1279501968553	0.7354396795778	1.2047871089874	1.20044056251467	0.608042538102823	0.00349745668275784	0.50693134608394	0.0229379605044458	1.2171647504705	1.1279501968553	1.1279501968553	0.608042538102823	0.50693134608394	1.1279501968553	0.421969255345604	0.0229379605044458	0.50693134608394	0.7354396795778	1.1279501968553	0.0229379605044458	1.1279501968553	1.1279501968553
loc_63	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	0.0229379605044458	1.16933522807414	0.7354396795778	1.1279501968553	1.1279501968553	0.608042538102823	0.00349745668275784	0.50693134608394	0.0229379605044458	1.1279501968553	1.22109973571105	1.18356158697742	0.608042538102823	0.50693134608394	1.16933522807414	0.421969255345604	0.0229379605044458	0.50693134608394	0.7354396795778	1.16933522807414	0.0229379605044458	1.16933522807414	1.16933522807414
loc_64	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	1.16933522807414	0.0229379605044458	1.16933522807414	0.7354396795778	1.1279501968553	1.1279501968553	0.608042538102823	0.00349745668275784	0.50693134608394	0.0229379605044458	1.1279501968553	1.18356158697742	1.2033778336439	0.608042538102823	0.50693134608394	1.16933522807414	0.421969255345604	0.0229379605044458	0.50693134608394	0.7354396795778	1.16933522807414	0.0229379605044458	1.16933522807414	1.16933522807414
loc_65	0.608042538102823	0.608042538102823	0.608042538102823	0.608042538102823	0.608042538102823	0.608042538102823	0.608042538102823	0.608042538102823	0.0229379605044458	0.608042538102823	0.608042538102823	0.608042538102823	0.608042538102823	0.643487145949767	0.00349745668275784	0.50693134608394	0.0229379605044458	0.608042538102823	0.608042538102823	0.608042538102823	0.782675299625214	0.50693134608394	0.608042538102823	0.421969255345604	0.0229379605044458	0.50693134608394	0.608042538102823	0.608042538102823	0.0229379605044458	0.608042538102823	0.608042538102823
loc_66	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.0229379605044458	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.00349745668275784	0.533315779455753	0.0229379605044458	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.542260213115101	0.50693134608394	0.421969255345604	0.0229379605044458	0.533315779455753	0.50693134608394	0.50693134608394	0.0229379605044458	0.50693134608394	0.50693134608394
loc_67	1.26505874449498	1.88814471628397	1.88814471628397	1.88814471628397	1.88814471628397	1.86498026907007	1.7956949960477	1.26505874449498	0.0229379605044458	1.40271746031778	0.7354396795778	1.1279501968553	1.1279501968553	0.608042538102823	0.00349745668275784	0.50693134608394	0.0229379605044458	1.1279501968553	1.16933522807414	1.16933522807414	0.608042538102823	0.50693134608394	1.89882615090389	0.421969255345604	0.0229379605044458	0.50693134608394	0.7354396795778	1.35376905113919	0.0229379605044458	1.35376905113919	1.26505874449498
loc_68	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.0229379605044458	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.00349745668275784	0.421969255345604	0.0229379605044458	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.421969255345604	0.481432151046393	0.0229379605044458	0.421969255345604	0.421969255345604	0.421969255345604	0.0229379605044458	0.421969255345604	0.421969255345604
loc_69	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.360319489815213	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.00349745668275784	0.0229379605044458	0.155933127085733	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.364888704367818	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.327398478571774	0.0229379605044458	0.0229379605044458
loc_70	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.0229379605044458	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.00349745668275784	0.568848852686134	0.0229379605044458	0.50693134608394	0.50693134608394	0.50693134608394	0.50693134608394	0.533315779455753	0.50693134608394	0.421969255345604	0.0229379605044458	0.573684558632007	0.50693134608394	0.50693134608394	0.0229379605044458	0.50693134608394	0.50693134608394
loc_71	0.7354396795778	0.7354396795778	0.7354396795778	0.7354396795778	0.7354396795778	0.7354396795778	0.7354396795778	0.7354396795778	0.0229379605044458	0.7354396795778	0.802993481468658	0.7354396795778	0.7354396795778	0.608042538102823	0.00349745668275784	0.50693134608394	0.0229379605044458	0.7354396795778	0.7354396795778	0.7354396795778	0.608042538102823	0.50693134608394	0.7354396795778	0.421969255345604	0.0229379605044458	0.50693134608394	0.866873288592148	0.7354396795778	0.0229379605044458	0.7354396795778	0.7354396795778
loc_72	1.26505874449498	1.35376905113919	1.35376905113919	1.35376905113919	1.35376905113919	1.35376905113919	1.35376905113919	1.26505874449498	0.0229379605044458	1.35376905113919	0.7354396795778	1.1279501968553	1.1279501968553	0.608042538102823	0.00349745668275784	0.50693134608394	0.0229379605044458	1.1279501968553	1.16933522807414	1.16933522807414	0.608042538102823	0.50693134608394	1.35376905113919	0.421969255345604	0.0229379605044458	0.50693134608394	0.7354396795778	2.04442754913176	0.0229379605044458	1.38682306375467	1.26505874449498
loc_73	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.327398478571774	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.00349745668275784	0.0229379605044458	0.155933127085733	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.327398478571774	0.0229379605044458	0.0229379605044458	0.0229379605044458	0.449577649251371	0.0229379605044458	0.0229379605044458
loc_74	1.26505874449498	1.35376905113919	1.35376905113919	1.35376905113919	1.35376905113919	1.35376905113919	1.35376905113919	1.26505874449498	0.0229379605044458	1.35376905113919	0.7354396795778	1.1279501968553	1.1279501968553	0.608042538102823	0.00349745668275784	0.50693134608394	0.0229379605044458	1.1279501968553	1.16933522807414	1.16933522807414	0.608042538102823	0.50693134608394	1.35376905113919	0.421969255345604	0.0229379605044458	0.50693134608394	0.7354396795778	1.38682306375467	0.0229379605044458	1.47613568697555	1.26505874449498
loc_195	1.28510052837651	1.26505874449498	1.26505874449498	1.26505874449498	1.26505874449498	1.26505874449498	1.26505874449498	1.30554273499843	0.0229379605044458	1.26505874449498	0.7354396795778	1.1279501968553	1.1279501968553	0.608042538102823	0.00349745668275784	0.50693134608394	0.0229379605044458	1.1279501968553	1.16933522807414	1.16933522807414	0.608042538102823	0.50693134608394	1.26505874449498	0.421969255345604	0.0229379605044458	0.50693134608394	0.7354396795778	1.26505874449498	0.0229379605044458	1.26505874449498	1.3259513410111
